data_id,age,sex,birth_order,caregiver_education,ethnicity,is_norming,words_produced,words_understood
394647,16,Male,,Graduate,Non-Hispanic,true,23,154
394648,10,Female,,Some College,Non-Hispanic,true,3,40
394649,12,Female,,Graduate,Non-Hispanic,true,0,40
394650,14,Male,,Some Graduate,Non-Hispanic,true,17,54
394651,12,Male,,College,Non-Hispanic,true,2,85
394652,8,Female,,Some Graduate,Non-Hispanic,true,4,82
394653,9,Male,,Graduate,Non-Hispanic,true,0,32
394654,14,Female,,Graduate,Non-Hispanic,true,4,36
394655,12,Male,,Graduate,Non-Hispanic,true,2,39
394656,12,Female,,Graduate,Non-Hispanic,true,1,37
394657,14,Male,,College,Non-Hispanic,true,21,83
394658,14,Female,,College,Non-Hispanic,true,0,333
394659,10,Female,,College,Non-Hispanic,true,0,0
394660,11,Female,,Graduate,Non-Hispanic,true,2,14
394661,12,Female,,Graduate,Non-Hispanic,true,1,38
394662,15,Male,,College,Non-Hispanic,true,0,0
394663,14,Male,,Graduate,Non-Hispanic,true,0,0
394664,13,Female,,College,Hispanic,true,0,0
394665,14,Male,,Graduate,Non-Hispanic,true,0,0
394666,11,Female,,College,Non-Hispanic,true,0,0
394667,14,Male,,College,Non-Hispanic,true,0,0
394668,13,Male,,College,Hispanic,true,14,57
394669,14,Female,,Graduate,Non-Hispanic,true,48,174
394670,15,Male,,College,Non-Hispanic,true,0,0
394671,15,Male,,Graduate,Hispanic,true,0,0
394672,14,Female,,Graduate,Non-Hispanic,true,0,0
394673,14,Female,,College,Non-Hispanic,true,0,0
394674,13,Male,,Graduate,Non-Hispanic,true,0,0
394675,13,Female,,Graduate,Non-Hispanic,true,0,0
394676,10,Male,,Graduate,Non-Hispanic,true,0,0
394677,14,Male,,Graduate,Non-Hispanic,true,0,0
394678,15,Female,,College,Non-Hispanic,true,0,0
394679,15,Male,,Graduate,Non-Hispanic,true,0,0
394680,14,Male,,Graduate,Non-Hispanic,true,0,0
394681,10,Male,,Graduate,Non-Hispanic,true,0,0
394682,11,Male,,Graduate,Non-Hispanic,true,0,0
394683,9,Male,,Graduate,Non-Hispanic,true,0,0
394684,10,Male,,Graduate,Non-Hispanic,true,0,0
394685,11,Male,,College,Non-Hispanic,true,0,0
394686,15,Female,,Some College,Non-Hispanic,true,0,0
394687,15,Female,,College,Non-Hispanic,true,0,0
394688,12,Male,,Graduate,Non-Hispanic,true,0,0
394689,14,Female,,Graduate,Non-Hispanic,true,0,0
394690,13,Female,,Graduate,Non-Hispanic,true,0,0
394691,11,Male,,College,Non-Hispanic,true,0,0
394692,10,Male,,Graduate,Non-Hispanic,true,0,0
394693,12,Male,,Graduate,Non-Hispanic,true,0,0
394694,10,Female,,Some College,Non-Hispanic,true,0,0
394695,11,Male,,Graduate,Non-Hispanic,true,0,0
394696,13,Male,,College,Non-Hispanic,true,12,131
394697,13,Male,,College,Non-Hispanic,true,8,50
394698,12,Female,,College,Non-Hispanic,true,3,51
394699,12,Male,,Graduate,Non-Hispanic,true,6,28
394700,12,Female,,Graduate,Non-Hispanic,true,22,138
394701,18,Male,,College,Non-Hispanic,true,152,304
394702,17,Female,,College,Non-Hispanic,true,146,354
394703,18,Female,,Graduate,Non-Hispanic,true,8,221
394704,18,Male,,Some College,Non-Hispanic,true,8,254
394705,17,Female,,Some Graduate,Non-Hispanic,true,57,222
394706,17,Male,,Graduate,Non-Hispanic,true,16,203
394707,17,Female,,Graduate,Non-Hispanic,true,17,79
394708,18,Male,,Graduate,Non-Hispanic,true,52,97
394709,17,Male,,Graduate,Non-Hispanic,true,71,262
394710,18,Male,,College,Non-Hispanic,true,19,60
394711,18,Male,,Some Graduate,Non-Hispanic,true,24,62
394712,18,Female,,College,Non-Hispanic,true,2,89
394713,18,Male,,Graduate,Non-Hispanic,true,30,163
394714,17,Male,,Graduate,Hispanic,true,63,238
394715,18,Male,,Graduate,Non-Hispanic,true,170,289
394716,18,Female,,Some Graduate,Non-Hispanic,true,102,238
394717,17,Female,,College,Non-Hispanic,true,30,60
394718,17,Male,,College,Hispanic,true,133,286
394719,17,Male,,Graduate,Non-Hispanic,true,10,143
394720,18,Female,,Graduate,Non-Hispanic,true,128,244
394721,18,Male,,Secondary,Non-Hispanic,true,84,274
394722,18,Male,,Some College,Non-Hispanic,true,10,144
394723,18,Male,,College,Non-Hispanic,true,71,174
394724,18,Male,,College,Hispanic,true,58,330
394725,17,Male,,Some College,Non-Hispanic,true,27,235
394726,17,Female,,Some College,Non-Hispanic,true,42,207
394727,18,Female,,Graduate,Non-Hispanic,true,34,123
394728,14,Male,,Graduate,Non-Hispanic,true,7,61
394729,18,Female,,Some College,Non-Hispanic,true,5,175
394730,17,Female,,Graduate,Hispanic,true,37,207
394731,17,Female,,Graduate,Non-Hispanic,true,22,185
394732,17,Male,,Graduate,Non-Hispanic,true,79,234
394733,17,Male,,Graduate,Non-Hispanic,true,43,214
394734,17,Female,,College,Non-Hispanic,true,10,263
394735,17,Male,,Graduate,Non-Hispanic,true,16,326
394736,17,Female,,Some Graduate,Non-Hispanic,true,344,389
394737,17,Female,,Graduate,Non-Hispanic,true,13,283
394738,17,Female,,Graduate,Non-Hispanic,true,27,140
394739,18,Male,,Graduate,Hispanic,true,20,172
394740,17,Male,,Graduate,Non-Hispanic,true,127,295
394741,18,Female,,Graduate,Non-Hispanic,true,17,209
394742,18,Female,,Graduate,Non-Hispanic,true,94,236
394743,18,Female,,Graduate,Non-Hispanic,true,51,294
394744,18,Female,,Graduate,Hispanic,true,151,270
394745,18,Male,,Graduate,Non-Hispanic,true,10,218
394746,18,Male,,Graduate,Non-Hispanic,true,11,256
394747,18,Female,,Some Graduate,Non-Hispanic,true,60,243
394748,17,Female,,Graduate,Non-Hispanic,true,82,299
394749,17,Male,,Some College,Non-Hispanic,true,0,164
394750,18,Male,,Some Graduate,Non-Hispanic,true,13,44
394751,18,Male,,Graduate,Non-Hispanic,true,127,286
394752,13,Female,,Graduate,Non-Hispanic,true,4,15
394753,18,Male,,Graduate,Non-Hispanic,true,33,169
394754,18,Male,,Secondary,Non-Hispanic,true,28,171
394755,18,Female,,College,Non-Hispanic,true,23,160
394756,18,Female,,Graduate,Hispanic,true,35,221
394757,18,Female,,College,Non-Hispanic,true,62,222
394758,12,Female,,Graduate,Non-Hispanic,true,7,221
394759,18,Female,,Secondary,Non-Hispanic,true,143,338
394760,18,Female,,College,Non-Hispanic,true,25,244
394761,18,Male,,Some College,Non-Hispanic,true,174,268
394762,18,Male,,Some College,Non-Hispanic,true,28,188
394763,18,Female,,Graduate,Non-Hispanic,true,284,338
394764,18,Female,,Graduate,Non-Hispanic,true,110,177
394765,18,Female,,College,Non-Hispanic,true,4,193
394766,18,Male,,Graduate,Non-Hispanic,true,209,355
394767,18,Female,,College,Non-Hispanic,true,175,327
394768,18,Female,,Secondary,Non-Hispanic,true,153,306
394769,11,Female,,Graduate,Non-Hispanic,true,0,71
394770,18,Female,,Graduate,Non-Hispanic,true,3,235
394771,18,Male,,Graduate,Non-Hispanic,true,150,261
394772,18,Female,,College,Non-Hispanic,true,122,227
394773,11,Male,,College,Non-Hispanic,true,3,42
394774,18,Male,,Some Graduate,Non-Hispanic,true,68,201
394775,18,Male,,College,Non-Hispanic,true,120,227
394776,18,Female,,Graduate,Non-Hispanic,true,23,363
394777,18,Female,,Secondary,Non-Hispanic,true,31,253
394778,18,Female,,Graduate,Hispanic,true,43,106
394779,12,Female,,Some College,Non-Hispanic,true,3,76
394780,17,Female,,College,Non-Hispanic,true,26,264
394781,18,Male,,Graduate,Non-Hispanic,true,167,180
394782,18,Male,,College,Non-Hispanic,true,57,98
394783,11,Female,,Graduate,Non-Hispanic,true,6,82
394784,12,Female,,College,Non-Hispanic,true,6,138
394785,18,Female,,College,Non-Hispanic,true,59,291
394786,11,Female,,College,Non-Hispanic,true,2,15
394787,18,Male,,Graduate,Non-Hispanic,true,106,362
394788,12,Female,,College,Non-Hispanic,true,0,46
394789,12,Male,,Some Graduate,Non-Hispanic,true,1,22
394790,18,Male,,College,Non-Hispanic,true,16,99
394791,12,Female,,College,Non-Hispanic,true,9,100
394792,18,Female,,College,Non-Hispanic,true,57,328
394793,11,Male,,College,Non-Hispanic,true,1,29
394794,18,Male,,Some College,Non-Hispanic,true,14,68
394795,18,Female,,Graduate,Hispanic,true,100,281
394796,18,Female,,College,Non-Hispanic,true,29,192
394797,12,Female,,Some Graduate,Non-Hispanic,true,4,26
394798,18,Female,,Graduate,Non-Hispanic,true,19,139
394799,18,Female,,Graduate,Hispanic,true,122,213
394800,17,Male,,College,Non-Hispanic,true,3,62
394801,12,Male,,College,Non-Hispanic,true,0,26
394802,18,Female,,Graduate,Non-Hispanic,true,81,198
394803,18,Female,,Graduate,Non-Hispanic,true,207,313
394804,18,Female,,College,Non-Hispanic,true,75,273
394805,17,Female,,Graduate,Non-Hispanic,true,121,396
394806,18,Male,,Some College,Non-Hispanic,true,76,233
394807,18,Female,,Graduate,Non-Hispanic,true,124,264
394808,11,Male,,College,Non-Hispanic,true,0,7
394809,18,Male,,College,Non-Hispanic,true,11,39
394810,11,Male,,College,Non-Hispanic,true,7,126
394811,12,Male,,Graduate,Non-Hispanic,true,1,66
394812,18,Male,,College,Non-Hispanic,true,39,205
394813,12,Female,,College,Non-Hispanic,true,2,38
394814,11,Male,,Graduate,Non-Hispanic,true,0,19
394815,11,Female,,Graduate,Non-Hispanic,true,0,31
394816,11,Female,,Graduate,Non-Hispanic,true,2,67
394817,12,Female,,Some College,Non-Hispanic,true,0,65
394818,12,Female,,Some College,Non-Hispanic,true,7,58
394819,11,Male,,Secondary,Non-Hispanic,true,0,23
394820,17,Male,,Secondary,Non-Hispanic,true,4,83
394821,18,Male,,Primary,Non-Hispanic,true,21,158
394822,11,Male,,Some Graduate,Non-Hispanic,true,0,133
394823,17,Male,,Some Graduate,Non-Hispanic,true,218,338
394824,18,Male,,Some College,Non-Hispanic,true,2,207
394825,17,Male,,College,Non-Hispanic,true,6,29
394826,17,Male,,Graduate,Non-Hispanic,true,121,184
394827,18,Female,,Graduate,Non-Hispanic,true,22,280
394828,11,Male,,Graduate,Non-Hispanic,true,4,63
394829,18,Female,,Secondary,Non-Hispanic,true,53,308
394830,11,Female,,College,Non-Hispanic,true,6,33
394831,18,Male,,Graduate,Non-Hispanic,true,56,243
394832,12,Male,,Graduate,Non-Hispanic,true,1,37
394833,18,Male,,College,Non-Hispanic,true,1,69
394834,12,Male,,Graduate,Non-Hispanic,true,54,186
394835,18,Male,,College,Non-Hispanic,true,5,52
394836,12,Male,,College,Non-Hispanic,true,8,33
394837,18,Female,,Graduate,Non-Hispanic,true,266,351
394838,11,Male,,Some College,Non-Hispanic,true,8,70
394839,18,Male,,Some College,Non-Hispanic,true,119,249
394840,18,Female,,College,Non-Hispanic,true,38,137
394841,12,Male,,Graduate,Non-Hispanic,true,0,30
394842,18,Female,,Graduate,Non-Hispanic,true,109,306
394843,12,Female,,Graduate,Non-Hispanic,true,2,25
394844,11,Female,,Graduate,Non-Hispanic,true,3,76
394845,18,Male,,College,Hispanic,true,57,364
394846,11,Male,,College,Non-Hispanic,true,19,231
394847,18,Male,,Secondary,Non-Hispanic,true,85,236
394848,18,Female,,Graduate,Non-Hispanic,true,131,268
394849,18,Female,,Graduate,Non-Hispanic,true,162,314
394850,11,Male,,Graduate,Non-Hispanic,true,2,10
394851,12,Male,,Graduate,Non-Hispanic,true,59,140
394852,18,Male,,Graduate,Non-Hispanic,true,270,327
394853,11,Female,,Secondary,Non-Hispanic,true,4,87
394854,12,Female,,Some Graduate,Non-Hispanic,true,0,6
394855,18,Male,,Graduate,Non-Hispanic,true,98,307
394856,12,Female,,Graduate,Non-Hispanic,true,4,144
394857,17,Female,,College,Hispanic,true,140,299
394858,12,Male,,Graduate,Non-Hispanic,true,6,69
394859,17,Female,,College,Non-Hispanic,true,3,27
394860,17,Male,,Graduate,Non-Hispanic,true,70,251
394861,12,Male,,Graduate,Non-Hispanic,true,0,90
394862,12,Male,,Graduate,Non-Hispanic,true,2,220
394863,12,Male,,College,Non-Hispanic,true,8,50
394864,18,Male,,College,Non-Hispanic,true,77,207
394865,11,Male,,College,Non-Hispanic,true,0,11
394866,12,Female,,Graduate,Non-Hispanic,true,3,47
394867,18,Female,,Graduate,Non-Hispanic,true,43,231
394868,18,Female,,Graduate,Non-Hispanic,true,40,143
394869,12,Male,,College,Non-Hispanic,true,1,130
394870,18,Male,,College,Non-Hispanic,true,71,312
394871,17,Female,,College,Non-Hispanic,true,261,341
394872,12,Female,,Graduate,Non-Hispanic,true,13,82
394873,18,Female,,Graduate,Non-Hispanic,true,119,250
394874,12,Female,,Some College,Hispanic,true,7,43
394875,12,Female,,Graduate,Non-Hispanic,true,14,35
394876,12,Male,,College,Non-Hispanic,true,3,21
394877,18,Male,,College,Non-Hispanic,true,53,285
394878,12,Male,,Graduate,Non-Hispanic,true,2,45
394879,17,Female,,Graduate,Non-Hispanic,true,123,242
394880,17,Male,,Graduate,Non-Hispanic,true,170,268
394881,18,Male,,Graduate,Non-Hispanic,true,72,343
394882,18,Male,,Some College,Non-Hispanic,true,253,339
394883,12,Male,,Graduate,Non-Hispanic,true,9,98
394884,12,Male,,Graduate,Non-Hispanic,true,6,135
394885,18,Male,,Graduate,Non-Hispanic,true,36,122
394886,17,Male,,College,Non-Hispanic,true,11,149
394887,12,Female,,College,Non-Hispanic,true,12,46
394888,12,Male,,Graduate,Non-Hispanic,true,6,42
394889,12,Male,,College,Non-Hispanic,true,1,15
394890,18,Female,,Secondary,Non-Hispanic,true,24,115
394891,12,Male,,College,Non-Hispanic,true,2,87
394892,18,Male,,Graduate,Non-Hispanic,true,31,165
394893,18,Male,,College,Non-Hispanic,true,157,316
394894,12,Male,,Secondary,Non-Hispanic,true,1,38
394895,18,Male,,Some Graduate,Non-Hispanic,true,24,129
394896,12,Female,,Graduate,Non-Hispanic,true,24,396
394897,18,Female,,Graduate,Non-Hispanic,true,111,394
394898,11,Female,,College,Non-Hispanic,true,4,114
394899,12,Male,,Graduate,Non-Hispanic,true,0,60
394900,12,Male,,College,Non-Hispanic,true,2,20
394901,12,Male,,College,Non-Hispanic,true,3,74
394902,18,Male,,Some College,Non-Hispanic,true,0,187
394903,12,Male,,College,Non-Hispanic,true,34,258
394904,12,Male,,College,Non-Hispanic,true,0,92
394905,12,Female,,Graduate,Non-Hispanic,true,5,31
394906,18,Female,,Graduate,Non-Hispanic,true,52,104
394907,12,Male,,Graduate,Non-Hispanic,true,2,27
394908,18,Male,,Graduate,Non-Hispanic,true,35,155
394909,18,Female,,College,Non-Hispanic,true,73,254
394910,18,Female,,Graduate,Non-Hispanic,true,14,74
394911,18,Male,,Graduate,Non-Hispanic,true,64,256
394912,12,Female,,Graduate,Non-Hispanic,true,4,37
394913,18,Female,,Some Graduate,Non-Hispanic,true,126,185
394914,18,Female,,College,Non-Hispanic,true,20,210
394915,17,Female,,Graduate,Non-Hispanic,true,6,269
394916,18,Male,,Graduate,Non-Hispanic,true,120,329
394917,12,Female,,Graduate,Non-Hispanic,true,0,98
394918,18,Female,,Some Graduate,Non-Hispanic,true,52,264
394919,18,Male,,Graduate,Non-Hispanic,true,25,135
394920,18,Male,,Some Graduate,Non-Hispanic,true,200,293
394921,15,Female,,College,Non-Hispanic,true,7,84
394922,18,Female,,College,Non-Hispanic,true,19,138
394923,18,Male,,Some Graduate,Non-Hispanic,true,47,227
394924,12,Female,,Graduate,Non-Hispanic,true,5,50
394925,18,Female,,Graduate,Non-Hispanic,true,170,355
394926,12,Female,,Graduate,Non-Hispanic,true,3,109
394927,18,Male,,Some College,Non-Hispanic,true,270,351
394928,12,Male,,Some College,Non-Hispanic,true,11,97
394929,12,Female,,Secondary,Non-Hispanic,true,6,29
394930,18,Female,,Secondary,Non-Hispanic,true,46,179
394931,17,Female,,Graduate,Non-Hispanic,true,34,200
394932,18,Male,,Graduate,Non-Hispanic,true,226,354
394933,14,Female,,College,Non-Hispanic,true,4,58
394934,12,Female,,College,Non-Hispanic,true,7,72
394935,18,Female,,College,Non-Hispanic,true,31,208
394936,12,Male,,College,Non-Hispanic,true,3,67
394937,12,Female,,College,Non-Hispanic,true,5,49
394938,11,Male,,College,Non-Hispanic,true,1,64
394939,17,Male,,Some Graduate,Non-Hispanic,true,28,108
394940,12,Female,,College,Non-Hispanic,true,0,8
394941,18,Female,,College,Non-Hispanic,true,11,146
394942,18,Male,,Graduate,Non-Hispanic,true,8,118
394943,12,Male,,Some College,Non-Hispanic,true,1,14
394944,12,Female,,Graduate,Non-Hispanic,true,34,244
394945,17,Male,,Graduate,Non-Hispanic,true,10,74
394946,18,Male,,Graduate,Non-Hispanic,true,41,147
394947,12,Male,,Some Graduate,Non-Hispanic,true,1,18
394948,12,Male,,College,Non-Hispanic,true,1,49
394949,12,Male,,Graduate,Non-Hispanic,true,12,78
394950,17,Male,,Graduate,Non-Hispanic,true,54,192
394951,12,Male,,Graduate,Non-Hispanic,true,0,29
394952,18,Male,,Graduate,Non-Hispanic,true,33,82
394953,12,Female,,Graduate,Non-Hispanic,true,3,64
394954,17,Female,,Graduate,Non-Hispanic,true,28,211
394955,12,Male,,College,Non-Hispanic,true,3,28
394956,11,Male,,Graduate,Non-Hispanic,true,0,23
394957,18,Male,,Graduate,Non-Hispanic,true,141,272
394958,17,Male,,College,Non-Hispanic,true,35,140
394959,12,Male,,Some Graduate,Non-Hispanic,true,1,226
394960,17,Male,,Some Graduate,Non-Hispanic,true,194,368
394961,17,Male,,College,Non-Hispanic,true,322,330
394962,11,Female,,Graduate,Non-Hispanic,true,1,63
394963,17,Female,,Graduate,Non-Hispanic,true,43,207
394964,17,Female,,Some College,Non-Hispanic,true,113,282
394965,12,Male,,Some Graduate,Non-Hispanic,true,4,37
394966,17,Male,,Some Graduate,Non-Hispanic,true,95,293
394967,12,Male,,Graduate,Non-Hispanic,true,1,25
394968,12,Male,,Graduate,Non-Hispanic,true,0,26
394969,17,Male,,Some Graduate,Non-Hispanic,true,33,146
394970,11,Female,,Some College,Non-Hispanic,true,3,107
394971,17,Female,,Some College,Non-Hispanic,true,13,242
394972,12,Female,,Graduate,Non-Hispanic,true,0,43
394973,12,Female,,Graduate,Non-Hispanic,true,5,54
394974,18,Female,,Graduate,Non-Hispanic,true,171,234
394975,11,Female,,Graduate,Non-Hispanic,true,8,203
394976,18,Female,,Graduate,Non-Hispanic,true,114,303
394977,12,Male,,Some Graduate,Non-Hispanic,true,0,85
394978,12,Male,,Graduate,Non-Hispanic,true,14,126
394979,18,Female,,Some Graduate,Non-Hispanic,true,58,243
394980,12,Male,,Graduate,Non-Hispanic,true,5,90
394981,12,Female,,College,Non-Hispanic,true,1,65
394982,12,Male,,Graduate,Non-Hispanic,true,9,89
394983,17,Male,,Some Graduate,Non-Hispanic,true,33,239
394984,12,Male,,Graduate,Non-Hispanic,true,0,30
394985,12,Male,,Graduate,Non-Hispanic,true,1,39
394986,11,Male,,College,Non-Hispanic,true,2,39
394987,18,Male,,College,Non-Hispanic,true,12,105
394988,17,Male,,College,Non-Hispanic,true,63,189
394989,17,Male,,Graduate,Non-Hispanic,true,285,357
394990,12,Male,,Graduate,Non-Hispanic,true,3,26
394991,17,Male,,Graduate,Non-Hispanic,true,33,223
394992,12,Male,,Secondary,Non-Hispanic,true,0,46
394993,18,Male,,Secondary,Non-Hispanic,true,30,165
394994,18,Male,,Some Graduate,Non-Hispanic,true,44,64
394995,17,Male,,Some Graduate,Non-Hispanic,true,20,234
394996,18,Male,,Graduate,Non-Hispanic,true,122,287
394997,12,Male,,Graduate,Non-Hispanic,true,2,27
394998,11,Female,,College,Non-Hispanic,true,3,95
394999,12,Female,,Graduate,Non-Hispanic,true,5,150
395000,12,Female,,College,Hispanic,true,30,394
395001,11,Male,,College,Non-Hispanic,true,1,50
395002,11,Male,,Graduate,Non-Hispanic,true,3,46
395003,17,Male,,Graduate,Non-Hispanic,true,18,145
395004,17,Female,,Graduate,Non-Hispanic,true,106,274
395005,11,Male,,Some Graduate,Non-Hispanic,true,20,166
395006,18,Male,,Graduate,Non-Hispanic,true,128,284
395007,11,Female,,Some Graduate,Non-Hispanic,true,0,35
395008,11,Female,,Some Graduate,Non-Hispanic,true,9,83
395009,12,Male,,Graduate,Non-Hispanic,true,0,62
395010,18,Female,,College,Non-Hispanic,true,0,129
395011,11,Female,,Graduate,Non-Hispanic,true,4,18
395012,17,Female,,Graduate,Non-Hispanic,true,8,160
395013,17,Female,,College,Non-Hispanic,true,50,183
395014,11,Female,,College,Non-Hispanic,true,4,38
395015,17,Female,,Some Graduate,Non-Hispanic,true,115,231
395016,12,Male,,College,Non-Hispanic,true,6,76
395017,12,Male,,Secondary,Non-Hispanic,true,144,396
395018,12,Male,,College,Non-Hispanic,true,2,202
395019,11,Male,,College,Non-Hispanic,true,2,31
395020,12,Male,,Graduate,Non-Hispanic,true,10,55
395021,18,Male,,Graduate,Non-Hispanic,true,115,234
395022,12,Male,,Graduate,Non-Hispanic,true,16,123
395023,17,Male,,Graduate,Non-Hispanic,true,23,203
395024,15,Male,,College,Non-Hispanic,true,9,38
395025,15,Female,,Graduate,Non-Hispanic,true,12,116
395026,18,Female,,Graduate,Non-Hispanic,true,19,208
395027,11,Female,,Some Graduate,Non-Hispanic,true,12,149
395028,18,Female,,College,Non-Hispanic,true,152,324
395029,12,Male,,Graduate,Non-Hispanic,true,3,45
395030,17,Male,,Graduate,Non-Hispanic,true,109,230
395031,11,Male,,Graduate,Non-Hispanic,true,0,32
395032,17,Male,,Graduate,Non-Hispanic,true,14,117
395033,17,Male,,Some College,Non-Hispanic,true,3,55
395034,12,Male,,Graduate,Non-Hispanic,true,5,90
395035,17,Male,,Graduate,Non-Hispanic,true,19,224
395036,12,Female,,Some Graduate,Non-Hispanic,true,4,38
395037,17,Female,,Some Graduate,Non-Hispanic,true,10,107
395038,18,Male,,College,Non-Hispanic,true,46,205
395039,12,Female,,Some College,Non-Hispanic,true,14,125
395040,18,Female,,Some College,Non-Hispanic,true,71,321
395041,12,Male,,Some College,Non-Hispanic,true,6,12
395042,17,Male,,Some College,Non-Hispanic,true,34,125
395043,11,Male,,Secondary,Non-Hispanic,true,1,115
395044,17,Male,,Some College,Non-Hispanic,true,26,329
